Date, Open, High, Low, Close, Volume
9/9/2013,32.624,32.9,31.702,32.14,71722353.92
9/6/2013,33.714,33.94,33.03,33.394,43098149.35
9/5/2013,34.02,34.3,33.65,33.986,33466009.5
9/4/2013,33.954,34.324,33.112,34.1244,57378249.14
9/3/2013,34.68,34.74,33.28,33.788,60305499.1
8/30/2013,33.274,33.842,32.792,33.8,55141799.17
8/29/2013,32.843,33.55,32.502,33.212,47228599.29
8/28/2013,33.812,34.3,32.65,33.29,73700048.89
8/27/2013,32.46,33.76,32.19,33.402,87834098.68
8/26/2013,33.03,34.6,32.05,32.844,120855498.2
8/23/2013,31.4,32.46,31,32.3678,64659199.03
8/22/2013,29.844,31.496,29.628,31.42,52961949.21
8/21/2013,30,30.0618,29.25,29.572,31331309.53
8/20/2013,29.73,29.956,29.4,29.916,32090539.52
8/19/2013,28.6854,29.476,28.566,28.98,40188199.4
8/16/2013,28.326,28.7814,28.194,28.4,35540424.47
8/15/2013,27.286,28.72,27,27.934,50944399.24
8/14/2013,28.544,28.968,27.61,27.872,58468699.12
8/13/2013,29.9,29.968,28.89,29.086,43744314.34
8/12/2013,29.886,30.1,28.41,29.476,74560893.88
8/9/2013,30.48,31.19,30.25,30.6,44680144.33
8/8/2013,30.871,31.776,30.092,30.696,136233788
8/7/2013,28.378,28.39,26.472,26.846,91060703.63
8/6/2013,28.95,29.146,28.22,28.43,46305459.31
8/5/2013,28.002,28.978,27.93,28.936,51003149.23
8/2/2013,26.918,27.65,26.722,27.6,31349189.53
8/1/2013,27,27.304,26.5262,27.11,26617994.6
7/31/2013,26.514,26.995,26.29,26.856,31758184.52
7/30/2013,26.96,27.498,25.636,26.348,65651349.02
7/29/2013,25.864,27.074,25.65,26.924,48430359.27
7/26/2013,25.628,26.136,25.322,25.878,48203514.28
7/25/2013,24.08,24.95,24.038,24.814,26435719.6
7/24/2013,24.894,24.9,23.912,24.34,34356859.48
7/23/2013,24.8,25.112,24.364,24.548,38702344.42
7/22/2013,23.978,25.336,23.976,24.486,49024049.26
7/19/2013,23.7,24.11,23.302,23.936,29457194.56
7/18/2013,24.194,24.546,23.236,23.806,57036799.14
7/17/2013,21.304,24.324,20.9,24.05,130144743
7/16/2013,25.256,25.264,21.46,21.81,161859342.6
7/15/2013,26.606,26.6518,25.364,25.452,49621679.26
7/12/2013,25.1,25.988,24.902,25.98,56745949.15
7/11/2013,24.976,25.218,24.47,25.122,37434789.44
7/10/2013,24.638,24.65,24.158,24.454,28000059.58
7/9/2013,24.928,25.064,24.382,24.69,43016034.35
7/8/2013,24.274,24.436,23.764,24.322,39104079.41
7/5/2013,23.664,24.056,23.14,24.018,34137484.49
7/3/2013,23.6,23.85,22.854,23.048,24033309.64
7/2/2013,23.651,24.378,23.1,23.564,60351599.09
7/1/2013,21.872,23.554,21.83,23.4358,54517999.18
6/28/2013,21.714,21.888,21.342,21.472,28752154.57
6/27/2013,21.35,22.05,21.2264,21.85,43754129.34
6/26/2013,20.76,21.174,20.532,21.144,33050794.5
6/25/2013,20.62,20.84,20.11,20.48,29254159.56
6/24/2013,19.3,20.574,19.06,20.298,35635099.47
6/21/2013,20.74,20.74,19.5,19.91,58592649.12
6/20/2013,20.93,21.426,19.89,20.13,50556099.24
6/19/2013,20.412,21.334,20.402,20.936,42943669.36
6/18/2013,20.35,20.796,19.84,20.678,44017814.34
6/17/2013,20.72,20.95,20.24,20.44,35378199.47
6/14/2013,20,20.504,19.866,20.06,32837104.51
6/13/2013,19.8,19.856,19.024,19.636,29825619.55
6/12/2013,19.36,20.096,19.15,19.546,45987614.31
6/11/2013,19.636,19.736,18.81,18.894,36980199.45
6/10/2013,19.786,20.504,19.714,20.01,46171074.31
6/7/2013,19.6,20.58,19.34,20.408,53586099.2
6/6/2013,19.05,19.854,19.022,19.47,47572029.29
6/5/2013,18.732,19.594,17.822,19.074,61123649.08
6/4/2013,18.55,19.284,18.48,18.968,44280224.34
6/3/2013,19.524,19.524,17.65,18.518,95717398.56
5/31/2013,21.252,21.288,19.546,19.552,75859648.86
5/30/2013,20.492,21.908,20.24,20.99,80702753.79
5/29/2013,22.71,22.98,19.8,20.9258,125497398.1
5/28/2013,20.31,22.15,20.06,22.0668,98459098.52
5/24/2013,18.52,19.59,18.4,19.416,80620953.79
5/23/2013,16.961,18.602,16.61,18.546,60221299.1
5/22/2013,17.274,18.192,17.1,17.448,42868879.36
5/21/2013,17.7,17.998,17.056,17.518,45008814.32
5/20/2013,18.224,18.5,17.726,17.988,41741654.37
5/17/2013,18.5,18.888,17.5,18.3,95042243.57
5/16/2013,18.94,19,17.732,18.4496,108069998.4
5/15/2013,16.36,17.376,15.622,16.9684,84393493.73
5/14/2013,18.844,19.424,16.23,16.648,185819487.2
5/13/2013,16.198,17.6,15.8302,17.56,112084098.3
5/10/2013,13.93,16.2,13.85,15.3528,125432148.1
5/9/2013,14.024,15.154,12.738,13.88,143024852.9
5/8/2013,11.5,11.64,11.142,11.1573,33849294.49
5/7/2013,12.4,12.474,11.024,11.102,49972744.25
5/6/2013,11.278,11.932,11.1,11.9,21863994.67
5/3/2013,11.294,11.294,10.9,10.91,16897014.75
5/2/2013,10.77,11.054,10.74,10.822,15261664.77
5/1/2013,11.198,11.198,10.6,10.656,13713889.79
4/30/2013,11.2,11.636,10.752,10.798,27619739.59
4/29/2013,10.352,10.998,10.24,10.988,18211029.73
4/26/2013,10.626,10.748,10.124,10.24,18112149.73
4/25/2013,10.1,10.48,10.1,10.4,13981034.79
4/24/2013,10.18,10.21,9.796,10.086,13150539.8
4/23/2013,10.2,10.584,10.132,10.202,18687749.72
4/22/2013,9.72,10.04,9.55,10.038,19696634.7
4/19/2013,9.492,9.976,9.414,9.566,15060679.77
4/18/2013,9.196,9.5198,9.078,9.394,16843499.75
4/17/2013,9.1,9.19,8.908,9.09,10592139.84
4/16/2013,8.838,9.228,8.782,9.118,15902189.76
4/15/2013,8.7,8.76,8.502,8.66,8429919.874
4/12/2013,8.65,9.0278,8.61,8.75,15746859.76
4/11/2013,8.412,8.91,8.35,8.718,17240404.74
4/10/2013,8.14,8.402,8.122,8.372,10605439.84
4/9/2013,8.36,8.366,8.066,8.1,8480179.873
4/8/2013,8.394,8.51,8.302,8.366,8395004.874
4/5/2013,8.4,8.4,8.1,8.274,7761944.884
4/4/2013,8.222,8.45,8.1622,8.402,11324334.83
4/3/2013,8.62,8.694,8.0421,8.22,28224974.58
4/2/2013,8.72,9.1,8.702,8.868,33261869.5
4/1/2013,8.472,9.336,8.34,8.786,70529353.94
3/28/2013,7.646,7.648,7.55,7.578,5793259.913
3/27/2013,7.588,7.676,7.462,7.632,6481414.903
3/26/2013,7.596,7.644,7.532,7.572,9040684.864
3/25/2013,7.42,7.704,7.354,7.506,11896769.82
3/22/2013,7.24,7.36,7.24,7.324,2231174.967
3/21/2013,7.19,7.412,7.148,7.202,5731434.914
3/20/2013,7.052,7.214,7.032,7.19,7118419.893
3/19/2013,7.05,7.12,6.988,7.016,5492374.918
3/18/2013,7.06,7.212,6.984,7.03,6581679.901
3/15/2013,7.328,7.33,7.042,7.058,16398884.75
3/14/2013,7.78,7.782,7.354,7.37,10122294.85
3/13/2013,7.8,7.898,7.762,7.796,4109929.938
3/12/2013,7.78,7.876,7.77,7.824,6375309.904
3/11/2013,7.774,7.888,7.73,7.82,7897199.882
3/8/2013,7.612,7.888,7.472,7.694,4560259.932
3/7/2013,7.546,7.73,7.376,7.646,5791769.913
3/6/2013,7.402,7.576,7.394,7.538,5749624.914
3/5/2013,7.2,7.384,7.158,7.33,10434844.84
3/4/2013,6.954,7.166,6.94,7.116,8788299.868
3/1/2013,7,7.016,6.85,6.93,7732999.884
2/28/2013,7.178,7.22,6.874,6.966,9824464.853
2/27/2013,6.882,7.082,6.88,7.02,9795644.853
2/26/2013,6.892,6.992,6.76,6.886,13815249.79
2/25/2013,7.23,7.35,6.868,6.876,14453859.78
2/22/2013,7.144,7.278,7.12,7.222,12739154.81
2/21/2013,7.298,7.478,6.908,7.032,45191059.32
2/20/2013,7.86,7.93,7.692,7.708,15609549.77
2/19/2013,7.472,7.858,7.462,7.856,13506699.8
2/15/2013,7.7,7.702,7.39,7.408,10091344.85
2/14/2013,7.728,7.75,7.642,7.66,4953199.926
2/13/2013,7.66,7.8,7.61,7.69,4835509.927
2/12/2013,7.69,7.774,7.458,7.578,11306229.83
2/11/2013,7.596,7.83,7.5,7.684,16331239.76
2/8/2013,7.89,8,7.828,7.848,5698664.915
2/7/2013,7.838,7.936,7.79,7.896,5987604.91
2/6/2013,7.636,7.878,7.5809,7.834,9465739.858
2/5/2013,7.6,7.73,7.536,7.626,6550959.902
2/4/2013,7.68,7.684,7.518,7.548,5639944.915
2/1/2013,7.634,7.7,7.524,7.66,5502949.917
1/31/2013,7.574,7.574,7.386,7.502,4506589.932
1/30/2013,7.57,7.6,7.486,7.504,4840489.927
1/29/2013,7.62,7.688,7.426,7.59,7132514.893
1/28/2013,7.372,7.742,7.372,7.606,9929959.851
1/25/2013,7.4,7.508,7.36,7.396,6438514.903
1/24/2013,7.2,7.544,7.168,7.398,9851944.852
1/23/2013,7.004,7.248,6.992,7.2,7821029.883
1/22/2013,6.912,7.11,6.852,7.038,9600654.856
1/18/2013,6.948,6.956,6.764,6.904,17775369.73
1/17/2013,6.832,6.97,6.784,6.876,7183019.892
1/16/2013,6.77,6.846,6.746,6.82,6890689.897
1/15/2013,6.622,6.85,6.616,6.78,8121944.878
1/14/2013,6.616,6.676,6.57,6.652,4625089.931
1/11/2013,6.808,6.808,6.422,6.582,7816369.883
1/10/2013,6.774,6.798,6.676,6.706,4612024.931
1/9/2013,6.802,6.838,6.68,6.728,3489894.948
1/8/2013,6.9,6.9,6.622,6.736,6419924.904
1/7/2013,6.96,6.96,6.78,6.868,2209544.967
1/4/2013,6.96,6.96,6.784,6.88,3369964.949
1/3/2013,7.036,7.09,6.95,6.954,3709704.944
1/2/2013,7,7.09,6.941,7.072,5973549.91
12/31/2012,6.6,6.794,6.6,6.774,2974229.955
12/28/2012,6.676,6.73,6.604,6.644,2070674.969
12/27/2012,6.7,6.782,6.6,6.738,2805424.958
12/26/2012,6.792,6.9,6.7,6.718,3008919.955
12/24/2012,6.728,6.87,6.71,6.856,1878979.972
12/21/2012,6.788,6.834,6.716,6.8,7461529.888
12/20/2012,6.902,6.9576,6.81,6.886,4605969.931
12/19/2012,6.95,7.052,6.904,6.922,6493654.903
12/18/2012,6.852,7.014,6.852,6.918,7772179.883
12/17/2012,6.754,6.9,6.75,6.88,4124044.938
12/14/2012,6.756,6.88,6.718,6.762,5114714.923
12/13/2012,7.052,7.06,6.55,6.722,10756119.84
12/12/2012,7.042,7.16,6.99,7.052,10319384.85
12/11/2012,6.92,7.1,6.892,7.056,7862954.882
12/10/2012,6.886,6.96,6.836,6.914,4648754.93
12/7/2012,6.86,6.898,6.77,6.834,3322929.95
12/6/2012,6.764,6.96,6.7,6.78,3301984.95
12/5/2012,6.764,6.838,6.716,6.742,3307429.95
12/4/2012,6.816,6.96,6.71,6.78,6321054.905
12/3/2012,6.778,7,6.7,6.924,10428764.84
11/30/2012,6.726,6.856,6.602,6.764,7101419.893
11/29/2012,6.688,6.8,6.574,6.738,5516574.917
11/28/2012,6.4,6.858,6.382,6.646,7626494.886
11/27/2012,6.426,6.532,6.304,6.43,4553849.932
11/26/2012,6.42,6.46,6.324,6.454,2481094.963
11/23/2012,6.52,6.566,6.34,6.426,2151059.968
11/21/2012,6.522,6.694,6.4572,6.494,4815664.928
11/20/2012,6.56,6.62,6.382,6.6,4612134.931
11/19/2012,6.414,6.65,6.368,6.584,6962739.896
11/16/2012,6.23,6.4,6.118,6.368,4543249.932
11/15/2012,6.26,6.288,6.1,6.164,4919704.926
11/14/2012,6.392,6.424,6.2408,6.276,4356574.935
11/13/2012,6.258,6.4,6.144,6.3229,4991314.925
11/12/2012,6.058,6.284,6.032,6.214,2788254.958
11/9/2012,6.12,6.186,5.97,6.064,4315139.935
11/8/2012,6.202,6.376,6.188,6.262,6369929.904
11/7/2012,6.2,6.41,6.162,6.308,8577084.871
11/6/2012,6.122,6.24,5.99,6.23,11619714.83
11/5/2012,5.96,6.316,5.866,6.3,10245589.85
11/2/2012,5.854,5.91,5.71,5.7836,5151324.923
11/1/2012,5.65,5.898,5.64,5.8491,5120269.923
10/31/2012,5.54,5.67,5.474,5.6263,3875709.942
10/26/2012,5.506,5.56,5.404,5.476,2386524.964
10/25/2012,5.56,5.56,5.49,5.504,2888429.957
10/24/2012,5.704,5.704,5.45,5.484,5081839.924
10/23/2012,5.476,5.712,5.474,5.678,3746364.944
10/22/2012,5.598,5.6,5.472,5.57,2350989.965
10/19/2012,5.566,5.64,5.46,5.548,5136509.923
10/18/2012,5.798,5.798,5.556,5.608,3704734.944
10/17/2012,5.65,5.768,5.56,5.7638,3339814.95
10/16/2012,5.534,5.618,5.468,5.612,2396239.964
10/15/2012,5.604,5.61,5.372,5.466,7345834.89
10/12/2012,5.664,5.746,5.5,5.528,4937674.926
10/11/2012,5.788,5.796,5.65,5.664,2252854.966
10/10/2012,5.678,5.744,5.602,5.68,2525314.962
10/9/2012,5.824,5.824,5.65,5.674,5967394.91
10/8/2012,5.772,5.88,5.7222,5.85,4450029.933
10/5/2012,5.94,5.962,5.736,5.778,4693349.93
10/4/2012,6,6.02,5.73,5.88,7706034.884
10/3/2012,5.95,5.99,5.848,5.86,5276439.921
10/2/2012,5.856,5.978,5.8,5.96,3644844.945
10/1/2012,5.9,5.978,5.8,5.832,4421524.934
9/28/2012,5.746,5.978,5.722,5.856,21716689.67
9/27/2012,5.564,5.708,5.52,5.698,8792764.868
9/26/2012,5.532,5.68,5.496,5.508,7636599.885
9/25/2012,5.724,5.896,5.506,5.532,28424759.57
9/24/2012,5.902,6.206,5.88,6.132,6510019.902
9/21/2012,6.22,6.298,5.908,6.004,9350849.86
9/20/2012,6.186,6.3,6.136,6.18,4561859.932
9/19/2012,6.2,6.348,6.188,6.21,5242284.921
9/18/2012,6.376,6.38,6.136,6.268,8942399.866
9/17/2012,6.47,6.556,6.302,6.508,16064954.76
9/14/2012,6,6.13,5.93,6.078,7683344.885
9/13/2012,5.714,5.9,5.696,5.896,7431794.889
9/12/2012,5.58,5.716,5.56,5.656,5726669.914
9/11/2012,5.552,5.632,5.48,5.56,5074354.924
9/10/2012,5.84,5.87,5.459,5.474,7420074.889
9/7/2012,5.71,5.914,5.7,5.87,4765754.929
9/6/2012,5.6,5.78,5.58,5.71,4208214.937
9/5/2012,5.602,5.7,5.562,5.588,3196134.952
9/4/2012,5.704,5.798,5.58,5.628,3762479.944
8/31/2012,5.722,5.768,5.64,5.704,2698679.96
8/30/2012,5.72,5.748,5.62,5.682,3281534.951
8/29/2012,5.698,5.728,5.604,5.682,4194414.937
8/28/2012,5.68,5.875,5.6,5.738,7013279.895
8/27/2012,5.914,5.94,5.634,5.664,6751624.899
8/24/2012,6.012,6.048,5.882,5.9,7150054.893
8/23/2012,6,6.17,5.93,6.146,7354869.89
8/22/2012,5.802,6.008,5.802,5.99,3877449.942
8/21/2012,5.916,6,5.8,5.822,3807579.943
8/20/2012,6.03,6.078,5.82,5.902,5895039.912
8/17/2012,6.058,6.142,5.996,6.002,2540609.962
8/16/2012,5.906,6.078,5.9,6.06,3344864.95
8/15/2012,5.878,5.94,5.762,5.88,2626924.961
8/14/2012,6.15,6.234,5.852,5.884,3966679.94
8/13/2012,5.938,6.26,5.8202,6.234,4350249.935
8/10/2012,5.862,5.988,5.862,5.988,3536949.947
8/9/2012,5.904,6,5.826,5.882,3362919.95
8/8/2012,5.98,6,5.718,5.818,6544474.902
8/7/2012,5.754,6.18,5.7,6.05,11936519.82
8/6/2012,5.51,5.74,5.51,5.654,7640844.885
8/3/2012,5.38,5.51,5.348,5.454,6047349.909
8/2/2012,5.368,5.37,5.104,5.22,6525079.902
8/1/2012,5.598,5.598,5.206,5.25,7961084.881
7/31/2012,5.508,5.594,5.47,5.484,7875299.882
7/30/2012,5.902,6.0496,5.442,5.47,10330199.85
7/27/2012,5.742,5.932,5.62,5.902,8364839.875
7/26/2012,5.98,6,5.528,5.626,11315024.83
7/25/2012,5.984,5.996,5.75,5.79,14220324.79
7/24/2012,6.132,6.208,5.924,5.968,7503379.887
7/23/2012,6.21,6.26,6.124,6.132,6933714.896
7/20/2012,6.414,6.45,6.25,6.358,7842329.882
7/19/2012,6.544,6.63,6.408,6.454,7179389.892
7/18/2012,6.284,6.734,6.212,6.43,14410419.78
7/17/2012,7,7.042,6.476,6.67,12847314.81
7/16/2012,6.864,7.2,6.78,7.192,8719539.869
7/13/2012,6.594,6.88,6.566,6.85,6524559.902
7/12/2012,6.258,6.602,6.16,6.54,5628349.916
7/11/2012,6.314,6.336,6.202,6.302,3192579.952
7/10/2012,6.308,6.496,6.178,6.254,3791759.943
7/9/2012,6.188,6.366,6.134,6.298,4552044.932
7/6/2012,6.198,6.346,6.16,6.198,3923304.941
7/5/2012,6.162,6.334,6.16,6.246,6269329.906
7/3/2012,6.12,6.2,6.08,6.132,4735639.929
7/2/2012,6.27,6.3599,6.038,6.08,6577669.901
6/29/2012,6.56,6.56,6.2,6.258,5628519.916
6/28/2012,6.38,6.422,6.124,6.282,4570199.931
6/27/2012,6.38,6.489,6.314,6.392,5235969.921
6/26/2012,6.41,6.47,6.278,6.322,13069244.8
6/25/2012,6.788,6.824,6.55,6.622,7515929.887
6/22/2012,6.52,6.796,6.492,6.757,15237259.77
6/21/2012,6.852,6.856,6.368,6.438,9459474.858
6/20/2012,6.7,6.9,6.642,6.756,17111709.74
6/19/2012,6.404,6.5319,6.3,6.418,4555144.932
6/18/2012,5.988,6.466,5.9,6.368,6283979.906
6/15/2012,5.878,5.99,5.762,5.982,3233684.951
6/14/2012,6.036,6.13,5.724,5.878,4360804.935
6/13/2012,5.91,6.128,5.894,5.954,4221854.937
6/12/2012,5.846,5.968,5.762,5.932,2844969.957
6/11/2012,6.062,6.2,5.7917,5.824,3179734.952
6/8/2012,5.772,6.038,5.6295,6.016,4406044.934
6/7/2012,5.962,5.974,5.77,5.786,2460074.963
6/6/2012,5.64,5.89,5.628,5.844,4552539.932
6/5/2012,5.568,5.678,5.512,5.582,3154424.953
6/4/2012,5.606,5.682,5.422,5.576,5154169.923
6/1/2012,5.706,5.832,5.552,5.63,4428549.934
5/31/2012,6.014,6.058,5.75,5.9,5593504.916
5/30/2012,6.216,6.284,6.048,6.082,6535704.902
5/29/2012,6.002,6.386,6.002,6.338,8249584.876
5/25/2012,6.032,6.0815,5.84,5.962,3785044.943
5/24/2012,6.25,6.25,5.938,6.064,5377599.919
5/23/2012,6.112,6.21,5.9,6.204,6101744.908
5/22/2012,6.02,6.268,6,6.158,11830849.82
5/21/2012,5.516,5.852,5.424,5.754,7375849.889
5/18/2012,5.674,5.692,5.366,5.512,8082434.879
5/17/2012,5.86,5.958,5.648,5.714,5745214.914
5/16/2012,5.916,6.036,5.776,5.836,6285964.906
5/15/2012,6.052,6.192,5.844,5.886,7928409.881
5/14/2012,6.384,6.426,6.01,6.012,6904209.896
5/11/2012,6.498,6.688,6.432,6.45,6106024.908
5/10/2012,6.594,6.936,6.48,6.592,27781504.58
5/9/2012,6.06,6.154,5.952,6.012,9739139.854
5/8/2012,6.5,6.5456,5.874,6.038,15485899.77
5/7/2012,6.392,6.516,6.322,6.494,5789844.913
5/4/2012,6.464,6.492,6.28,6.366,6237429.906
5/3/2012,6.782,6.8,6.426,6.492,4210534.937
5/2/2012,6.7,6.878,6.678,6.788,2486254.963
5/1/2012,6.626,6.842,6.626,6.756,3294734.951
4/30/2012,6.654,6.672,6.516,6.626,2069739.969
4/27/2012,6.72,6.726,6.582,6.668,2951024.956
4/26/2012,6.592,6.704,6.582,6.698,2138094.968
4/25/2012,6.414,6.598,6.414,6.582,3560664.947
4/24/2012,6.364,6.44,6.2,6.364,3372334.949
4/23/2012,6.572,6.594,6.342,6.388,4453574.933
4/20/2012,6.628,6.746,6.588,6.632,4108869.938
4/19/2012,6.55,6.686,6.5,6.632,3874389.942
4/18/2012,6.418,6.55,6.306,6.532,4115479.938
4/17/2012,6.486,6.614,6.408,6.448,5577689.916
4/16/2012,6.682,6.74,6.418,6.45,5498754.918
4/13/2012,6.788,6.808,6.57,6.718,3247899.951
4/12/2012,6.754,6.896,6.584,6.688,5170769.922
4/11/2012,6.648,6.658,6.402,6.618,5527234.917
4/10/2012,6.63,6.7698,6.42,6.492,9238344.861
4/9/2012,6.82,6.858,6.62,6.63,8279024.876
4/5/2012,7.02,7.088,6.882,6.896,7547389.887
4/4/2012,7.054,7.098,6.938,7,22414079.66
4/3/2012,7.34,7.6939,7.334,7.602,5520749.917
4/2/2012,7.466,7.594,7.306,7.316,5142519.923
3/30/2012,7.504,7.588,7.336,7.448,4431559.934
3/29/2012,7.638,7.638,7.406,7.466,3981674.94
3/28/2012,7.556,7.688,7.4221,7.57,4774849.928
3/27/2012,7.432,7.99,7.406,7.588,12700264.81
3/26/2012,7.118,7.618,7.0083,7.48,15704454.76
3/23/2012,6.852,6.926,6.63,6.816,5852834.912
3/22/2012,6.994,7.03,6.86,6.88,2611764.961
3/21/2012,6.988,7.06,6.92,7.03,3035514.954
3/20/2012,6.996,7.04,6.914,6.992,2835004.957
3/19/2012,7.052,7.064,6.908,6.996,5077929.924
3/16/2012,6.98,7.178,6.966,7.064,3646179.945
3/15/2012,7.056,7.096,6.956,7,2857979.957
3/14/2012,7.2,7.2,6.96,7.058,4257319.936
3/13/2012,7.302,7.318,7.1,7.218,5008214.925
3/12/2012,6.938,7.258,6.92,7.202,9822599.853
3/9/2012,6.64,7.062,6.64,6.948,7767114.883
3/8/2012,6.622,6.698,6.608,6.614,3166334.953
3/7/2012,6.624,6.663,6.5821,6.624,1824154.973
3/6/2012,6.65,6.656,6.524,6.622,2868744.957
3/5/2012,6.87,6.88,6.692,6.754,2334689.965
3/2/2012,6.88,6.9,6.742,6.808,2749854.959
3/1/2012,6.702,6.9,6.661,6.882,3517174.947
2/29/2012,6.762,6.824,6.628,6.682,2678419.96
2/28/2012,6.728,6.888,6.634,6.762,3060914.954
2/27/2012,6.682,6.8,6.6,6.724,3029764.955
2/24/2012,6.846,6.904,6.654,6.75,4799329.928
2/23/2012,6.798,6.994,6.712,6.906,4101724.938
2/22/2012,6.9,6.944,6.5,6.844,8274924.876
2/21/2012,6.974,6.974,6.762,6.9,5678939.915
2/17/2012,6.798,6.994,6.7,6.994,6883224.897
2/16/2012,6.7,6.902,6.508,6.836,11098179.83
2/15/2012,6.62,6.882,6.454,6.72,13822379.79
2/14/2012,6.348,6.758,6.28,6.634,9056824.864
2/13/2012,6.31,6.412,6.18,6.298,5789289.913
2/10/2012,6.452,6.4539,5.968,6.22,9370694.859
2/9/2012,6.4,6.58,6.286,6.516,6389839.904
2/8/2012,6.32,6.402,6.258,6.386,3118129.953
2/7/2012,6.36,6.36,6.164,6.32,5107514.923
2/6/2012,6.22,6.38,6.21,6.36,3260804.951
2/3/2012,6.082,6.266,6.05,6.23,3822089.943
2/2/2012,5.944,6.176,5.921,6.05,4028049.94
2/1/2012,5.814,5.94,5.8,5.916,2615844.961
1/31/2012,5.98,6,5.774,5.814,4783564.928
1/30/2012,5.898,5.922,5.7058,5.914,3644894.945
1/27/2012,5.7,5.944,5.7,5.866,3741804.944
1/26/2012,5.614,5.916,5.6,5.788,6355139.905
1/25/2012,5.454,5.602,5.41,5.594,3055559.954
1/24/2012,5.326,5.536,5.288,5.484,4289569.936
1/23/2012,5.362,5.442,5.32,5.354,2972664.955
1/20/2012,5.38,5.4,5.28,5.32,3311444.95
1/19/2012,5.438,5.548,5.322,5.352,6231109.907
1/18/2012,5.338,5.376,5.25,5.362,6300914.905
1/17/2012,5.324,5.468,5.282,5.32,23261929.65
1/13/2012,5.68,5.7,4.528,4.558,27532194.59
1/12/2012,5.696,5.724,5.561,5.65,3646499.945
1/11/2012,5.524,5.676,5.46,5.646,3361194.95
1/10/2012,5.488,5.552,5.45,5.524,3358659.95
1/9/2012,5.4,5.498,5.224,5.45,4484754.933
1/6/2012,5.44,5.558,5.282,5.382,4931434.926
1/5/2012,5.552,5.586,5.37,5.424,5027159.925
1/4/2012,5.642,5.734,5.5,5.542,3150179.953
1/3/2012,5.788,5.9,5.53,5.616,4640259.93
12/30/2011,5.698,5.796,5.65,5.712,1699299.975
12/29/2011,5.718,5.868,5.7098,5.746,2440749.963
12/28/2011,5.798,5.8479,5.608,5.702,2875689.957
12/27/2011,5.532,5.754,5.528,5.714,3887014.942
12/23/2011,5.6,5.6,5.504,5.58,2956949.956
12/22/2011,5.52,5.61,5.46,5.554,5049009.924
12/21/2011,5.582,5.614,5.206,5.514,8529034.872
12/20/2011,5.61,5.69,5.543,5.58,4221904.937
12/19/2011,5.618,5.7,5.474,5.55,4934759.926
12/16/2011,5.758,5.786,5.596,5.6,5148024.923
12/15/2011,5.734,5.834,5.624,5.724,3501304.947
12/14/2011,5.9,5.936,5.6,5.706,5819199.913
12/13/2011,6.114,6.186,5.7822,5.89,4970074.925
12/12/2011,6.088,6.124,6.004,6.082,3793284.943
12/9/2011,6.108,6.224,6.056,6.208,6197219.907
12/8/2011,6.168,6.33,5.922,6.178,16529724.75
12/7/2011,6.926,6.978,6.76,6.838,3371219.949
12/6/2011,6.84,6.996,6.8062,6.974,4759049.929
12/5/2011,6.706,7,6.686,6.884,5800249.913
12/2/2011,6.566,6.738,6.48,6.66,4013589.94
12/1/2011,6.514,6.798,6.396,6.52,5150539.923
11/30/2011,6.5,6.586,6.444,6.548,3804824.943
11/29/2011,6.498,6.614,6.326,6.35,2955269.956
11/28/2011,6.4,6.656,6.362,6.512,3405619.949
11/25/2011,6.31,6.482,6.216,6.332,1197974.982
11/23/2011,6.352,6.41,6.25,6.29,2259064.966
11/22/2011,6.352,6.558,6.21,6.414,3662589.945
11/21/2011,6.488,6.488,6.21,6.352,5157619.923
11/18/2011,6.728,6.822,6.508,6.52,4513644.932
11/17/2011,6.9,6.98,6.638,6.736,6746324.899
11/16/2011,6.696,7,6.6806,6.988,9165679.863
11/15/2011,6.584,6.88,6.546,6.786,4454524.933
11/14/2011,6.6,6.708,6.524,6.644,6628279.901
11/11/2011,6.38,6.9,6.114,6.728,19375614.71
11/10/2011,6.188,6.3,6.13,6.266,3736364.944
11/9/2011,6.174,6.298,6.06,6.176,4768279.928
11/8/2011,6.274,6.4,6.144,6.368,5839149.912
11/7/2011,6.328,6.4,6.15,6.254,6331344.905
11/4/2011,6.292,6.48,6.102,6.462,15165534.77
11/3/2011,6,6.498,5.906,6.492,12553014.81
11/2/2011,5.8,5.852,5.65,5.742,4377604.934
11/1/2011,5.678,5.784,5.6,5.776,3178874.952
10/31/2011,5.9,5.902,5.75,5.874,5669844.915
10/28/2011,5.7,6,5.602,5.974,6324964.905
10/27/2011,5.668,5.79,5.622,5.752,4346674.935
10/26/2011,5.638,5.674,5.48,5.596,2552394.962
10/25/2011,5.646,5.772,5.56,5.65,3271854.951
10/24/2011,5.574,5.778,5.55,5.71,4702749.929
10/21/2011,5.48,5.66,5.402,5.606,5712749.914
10/20/2011,5.488,5.494,5.4,5.468,4998234.925
10/19/2011,5.604,5.612,5.46,5.514,3964249.941
10/18/2011,5.46,5.6855,5.342,5.668,4998449.925
10/17/2011,5.572,5.6,5.452,5.484,3772194.943
10/14/2011,5.6,5.71,5.452,5.61,7002344.895
10/13/2011,5.526,5.694,5.488,5.588,5219064.922
10/12/2011,5.45,5.6,5.44,5.56,5616819.916
10/11/2011,5.502,5.554,5.418,5.522,2880014.957
10/10/2011,5.462,5.636,5.4,5.576,4617079.931
10/7/2011,5.396,5.52,5.21,5.398,6557739.902
